Id,AdvertId,ClientId,Title,ClientName,ClientURL,TransactionType,Category1,Location2Id,Location3,Location4,Description,Price,FormatedPrice,ContractType,ProductsCode,ProductLabel,PhotoUrl,NumPhotos,SemanticText,GridDate,Surface,Area,Address,FormatedSurface,FormatedLivingArea,Rooms,Capacity,Baths,AgeId,Ages,ConditionId,Condition,PriceM2,FormatedPriceM2,FloorId,Floor,AdministrationPrice,Neighborhood,Stratum,ViewMapTypeId,ViewMapType,GaragesId,Garages,ParentLevel,Extras,ExtrasId,PromotionLogoURL,ClientLogoURL,ClientParentLevel,Latitude,Longitude,GroupName,NumVideos,ModifyDate,Advertising,TotalEnvironment,InteriorFloors,IncludesAdministration,IsProjectWithOutProduct,Edad_prom,Link,Ascensor,Depósito
52,5891617,2116485,Apartamento en Venta - Bogotá Pasadena,El Site,inmobiliaria-el-site-2116485.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Acogedor e iluminado apartamento dúplex en cuarto piso,  ubicado en una excelente zona,  consta de 3 habitaciones,  estudio,  3 baños. CBS,  1 parqueadero para carro pequeño y 1 depósito. Edificio sin ascensor..",395000000,$ 395.000.000,Professional,,,2020/11/18/5891617/apartamento-venta-cundinamarca-bogota-345503912_p.jpg,29,/apartamento-en-venta/bogota/pasadena-det-5891617.aspx,3/16/2021 11:19:02 PM,97.0,97.0,carrera 52  106-33,"97,00 m2",,3,-1,3,4,16 a 30 años,3,Bueno,4072164.95,4.072.165/m²,4,4º,447000,Pasadena,4,1,,0,1.0,0,"Interiores$Baño Auxiliar, Citófono, Cocina Integral, Cuarto de Servicio, Depósito / Bodega, Estudio, Instalación de gas, Zona de lavandería|Exteriores$En conjunto cerrado, Portería / Recepción, Terraza, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial|#Apartamento#$Duplex, PentHouse","121,130,20,272,11,122,133,134,12,115,10,119,140,142,143,141,139,144,146",,2116485_p.jpg,0,4.6979651451110795,-74.0708847045898,,1,3/16/2021 11:19:31 PM,,0,0,False,False,23.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5891617.aspx,0,True
53,5977249,1542173,Apartamento en Venta - Bogotá Pasadena,Gran Urbe Inmobiliaria,inmobiliaria-gran-urbe-inmobiliaria-1542173.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Fabuloso apartamento de 100 mts2 en privilegiada ubicación de Pasadena. El espacio cuenta con 3 habitaciones (Ppal con vestier y baño) 3 baños,  sala  comedor,  amplia cocina con mesón tipo americano,  zona de lavandería ind/ente y 2 balcones (1 en habitación ppal) El espacio cuenta con 2 parqueaderos cubiertos en línea,  depósito,  encortinado,  piso laminado,  una excelente iluminación y ventilación,  y buenas vías de acceso. El edificio tiene ascensor,  salón de eventos,  gym pequeño y vigilancia 24h.",620000000,$ 620.000.000,Professional,,,2020/12/28/5977249/apartamento-venta-cundinamarca-bogota-345466218_p.jpg,14,/apartamento-en-venta/bogota/pasadena-det-5977249.aspx,3/16/2021 9:07:07 PM,100.0,100.0,Carrera 53  103,"100,00 m2","100,00 m2",3,-1,3,2,1 a 8 años,2,Excelente,6200000.0,6.200.000/m²,2,2º,484000,Pasadena,2,3,,0,2.0,0,"Interiores$Balcón, Barra estilo americano, Calentador, Citófono, Cocina Integral, Cocina tipo Americano, Depósito / Bodega, Hall de Alcobas, Instalación de gas, Piso en Baldosa /  Mármol, Zona de lavandería|Exteriores$Ascensor, Circuito cerrado de TV, Parqueadero Visitantes, Portería / Recepción, Salón Comunal, Terraza, Vigilancia, Vista panorámica|del Sector$Colegios / Universidades, Parques cercanos, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona Residencial","32,127,128,130,20,131,11,124,133,4,134,13,117,5,115,112,10,119,126,140,142,135,143,141,137,139",,1542173_p.jpg,0,4.69555330276489,-74.06227111816409,,0,3/16/2021 9:07:07 PM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5977249.aspx,1,True
54,4534158,558585,Apartamento en Venta - Bogotá Pasadena,Inmobiliaria 360 Grados,inmobiliaria-inmobiliaria-360-grados-558585.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Excelente apartamento exterior con 2 años de uso.  2 alcobas,  2 baños,  1 garaje,  1 depósito. Edificio con terraza con b.b.q. Ubicado cerca a centros comerciales y vías principales..",400000000,$ 400.000.000,Professional,,,2019/04/24/4534158/apartamento-venta-cundinamarca-bogota-345395085_p.jpg,18,/apartamento-en-venta/bogota/pasadena-det-4534158.aspx,3/16/2021 6:17:50 PM,69.0,69.0,Carrera 49B No. 105-21,"69,00 m2","69,00 m2",2,-1,2,2,1 a 8 años,2,Excelente,5797101.45,5.797.101/m²,2,2º,470000,Pasadena,2,1,,0,1.0,0,"Interiores$Baño Auxiliar, Calentador, Citófono, Cocina Integral, Depósito / Bodega, Instalación de gas, Zona de lavandería|Exteriores$Ascensor, Garaje(s), Parqueadero Visitantes, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Trans. Público cercano, Zona Comercial|#Apartamento#$Loft","121,128,130,20,11,133,134,13,109,5,119,140,142,141,137,145",,558585_p.jpg,0,4.60002994537354,-74.1319198608398,,0,3/16/2021 6:17:50 PM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4534158.aspx,1,True
55,6183156,865366,Apartamento en Venta - Bogotá Pasadena,clara marlen  chaparro,clara-marlen-chaparro-865366.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Se vende apartamento en Pasadena muy bien ubicado consta de  1 habitación independiente, sala comedor  cocina tipo americano  para mayor información contáctenos  ",370000000,$ 370.000.000,Particular,,,2021/03/15/6183156/apartamento-venta-cundinamarca-bogota-346357944_p.jpg,4,/apartamento-en-venta/bogota/pasadena-det-6183156.aspx,3/15/2021 9:16:40 PM,50.0,50.0,crr 45a 106,"50,00 m2","50,00 m2",1,0,1,2,1 a 8 años,2,Excelente,7400000.0,7.400.000/m²,0,,0,Pasadena,0,1,,0,1.0,0,,0,,,0,4.694340229034419,-74.0570907592773,,0,3/19/2021 2:45:05 PM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6183156.aspx,0,False
56,4878633,1612644,Apartamento en Venta - Bogotá Pasadena,La Zona Finca Raiz SAS,inmobiliaria-la-zona-finca-raiz-sas-1612644.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Ganga! Excelente precio,  super ubicado cerca a iglesia,  supermercados,  oficinas,  zona bancaria,  transmilenio,  vías como avenida 68,  suba,  autopista. DUPLEX 5 Y 6 PISO,  iluminado calientico,   espacios generosos se pueden remodelar  y personalizar fácilmente. Ideal para personas que gusten de varios ambientes. El Edificio Tiene escaleras amplias y descansadas (SIN ASCENSOR). Portería y vigilancia 24 horas. Contactar a CLARA INES PELAEZ por whatsapp.",360000000,$ 360.000.000,Professional,DOV,,2019/08/30/4878633/apartamento-venta-cundinamarca-bogota-282501938_p.jpg,12,/apartamento-en-venta/bogota/pasadena-det-4878633.aspx,5/25/2020 8:15:32 PM,110.0,110.0,cra 51 103B-81,"110,00 m2",,3,-1,3,4,16 a 30 años,3,Bueno,3272727.27,3.272.727/m²,5,5º,485000,Pasadena,5,1,,0,1.0,0,"Interiores$Calentador, Citófono, Cocina Integral, Depósito / Bodega, Estudio, Instalación de gas, Piso en Baldosa /  Mármol, Zona de lavandería|Exteriores$Portería / Recepción|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial|#Apartamento#$Duplex","128,130,20,11,122,133,4,134,115,142,143,141,139,144",,1612644_p.jpg,0,4.6925802230835005,-74.0618133544922,,0,5/27/2020 11:56:35 PM,,0,0,False,False,23.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4878633.aspx,0,True
57,6184316,3031498,Apartamento en Venta - Bogotá Pasadena,Diana Villamil,diana-villamil-3031498.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Apartamento con ubicación en Pasadena diagonal a Iglesia Santo Domingo Savio, Iluminado, altura de 3,40mts, cocina abierta con horno microondas y lavaplatos eléctrico, área Social se compone de sala y comedor independiente con chimenea. Consta de 3 habitaciones, la principal con Baño y Jacuzzi, Estudio, cuarto de lavandería, incluye  terraza de 74 mts, depósito y 3 parqueaderos.",820000000,$ 820.000.000,Particular,ADD,,2021/03/16/6184316/apartamento-venta-cundinamarca-bogota-345201024_p.jpg,13,/apartamento-en-venta/bogota/pasadena-det-6184316.aspx,3/23/2021 2:50:24 AM,188.0,188.0,CR 51 103B - 60,"188,00 m2","188,00 m2",3,0,3,2,1 a 8 años,2,Excelente,4361702.13,4.361.702/m²,5,5º,0,Pasadena,5,1,,0,3.0,0,"Interiores$Balcón, Barra estilo americano, Calentador, Chimenea, Cocina Integral, Cocina tipo Americano, Depósito / Bodega, Estudio, Hall de Alcobas, Instalación de gas, Sauna / Turco / Jacuzzi, Zona de lavandería|Exteriores$Ascensor, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardín, Parqueadero Visitantes, Portería / Recepción, Salón Comunal, Terraza, Vigilancia|del Sector$Parques cercanos, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial|#Apartamento#$PentHouse","32,127,128,129,20,131,11,122,124,133,125,134,13,117,12,109,7,5,115,112,10,119,142,135,143,141,139,146",,,0,4.692749977111821,-74.06166076660159,,0,3/23/2021 2:50:24 AM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6184316.aspx,1,True
58,5940921,103259,Apartamento en Venta - Bogotá Pasadena,CAAL acompañamiento inmobiliario,inmobiliaria-caal-acompanamiento-inmobiliario-103259.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"PASADENA,  NUEVO Área:125 m2,  Piso 4 Exterior con Balcón y vista a Parque, Sala comedor muy amplia (con chimenea a gas),  3 Habitaciones (La Principal con su Baño y Vestier), 3 Baños incluido el social, Cocina abierta con barra, Patio de ropas independiente, 2 Parqueaderos el línea,  1 Depositó amplio,  Zonas Comunes: Terraza Sky BBQ,  Terraza con juegos para niños, Salón comunal, Salón de juegos para niños Gimnasio, Teatrino, 12 parqueaderos de visitantes, Dos (2) ascensores,  Planta Electrica. Admon $691 Mil.",895000000,$ 895.000.000,Professional,DOV,,2020/12/09/5940921/apartamento-venta-cundinamarca-bogota-331499469_p.jpg,21,/apartamento-en-venta/bogota/pasadena-det-5940921.aspx,1/14/2021 7:27:12 PM,125.0,125.0,calle 104a  47A-06,"125,00 m2","125,00 m2",3,-1,3,1,Menos de 1 año,2,Excelente,7160000.0,7.160.000/m²,4,4º,691000,Pasadena,4,1,,0,2.0,0,,0,,103259_p.jpg,0,4.69232988357544,-74.0589370727539,,0,1/26/2021 9:50:45 AM,,0,0,False,False,0.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5940921.aspx,0,False
59,6191156,269477,Apartamento en Venta - Bogotá Pasadena,Diana Lorena De la Rosa,diana-lorena-de-la-rosa-269477.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,Gran oportunidad para remodelar Se vende apartamento en barrio Pasadena precio SUPER NEGOCIABLE ubicado en zona residencial y tranquila Cerca a Carilla Ara 3 elefantes éxito express Buenas vías de acceso,330000000,$ 330.000.000,Particular,ADE,,2021/03/18/6191156/apartamento-venta-cundinamarca-bogota-345930168_p.jpg,15,/apartamento-en-venta/bogota/pasadena-det-6191156.aspx,3/18/2021 5:15:10 AM,73.0,73.0,Carrera 51 104 B  97,"73,00 m2","73,00 m2",2,0,2,5,Más de 30 años,2,Excelente,4520547.95,4.520.548/m²,2,2º,200000,Pasadena,2,1,,0,0.0,0,"Exteriores$Parqueadero Visitantes, Portería / Recepción|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona Residencial","5,115,142,143,141,137,139",,,0,4.69373512268066,-74.0618209838867,,0,3/20/2021 12:48:14 PM,,0,0,False,False,40.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6191156.aspx,0,False
60,6174154,28944,Apartamento en Venta - Bogotá Pasadena,Luis Soto y CIA S.A,inmobiliaria-luis-soto-y-cia-sa-28944.aspx,Venta,Apartamento,3630001,Zona Norte,,"Apartamento ubicado en Pasadena con estupenda ubicación por su cercanía a parques,  comercio,  buenas vías de acceso,  iglesia,  colegio,  jardines,  estación de transmilenio,  centro comercial Niza y gimnasio. Ubicado en segundo piso con buena iluminación y distribución,  cuenta con sala comedor con chimenea,  dos alcobas,  dos baños,  cocina integral,  zona de lavandería,  pisos en laminado,  un parqueadero independiente cubierto y deposito. El edificio cuenta con ascensor y vigilancia 24 horas..",310000000,$ 310.000.000,Professional,,,2021/03/12/6174154/apartamento-venta-cundinamarca-bogota-344905493_p.jpg,25,/apartamento-en-venta/bogota/pasadena-det-6174154.aspx,3/15/2021 4:45:10 PM,72.0,72.0,Carrera 51 # 106 - 28 Apto 201 Edificio Orbe 106,"72,00 m2","72,00 m2",2,0,2,4,16 a 30 años,3,Bueno,4305555.56,4.305.556/m²,0,,365000,Pasadena,0,3,,0,1.0,0,"Interiores$Closet, Cocina Integral, Depósito / Bodega, Instalación de gas|Exteriores$Ascensor, En conjunto cerrado, Portería / Vigilancia, Vigilancia privada 24*7|del Sector$Cómodas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","180,20,11,133,13,12,157,245,263,142,143,141,139",,28944_p.jpg,0,4.69500017166138,-74.0609970092773,Lonja de Bogotá,1,3/15/2021 4:45:10 PM,,0,0,False,False,23.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6174154.aspx,1,True
61,6181514,3029965,Apartamento en Venta - Bogotá Pasadena,Valerie  Lopez,valerie-lopez-3029965.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"apartamento al exterior con fácil acceso sobre la Cra 50, excelente iluminación, acogedor y tranquilo con 67.80m² , Habitación Principal con baño privado dos lavamanos, baño de alcoba con ducha, Closet con amplio espacio, Cocina Americana con Horno Eléctrico, Sala Comedor, Piso Laminado, Garaje cubierto, Depósito.",330000000,$ 330.000.000,Particular,,,2021/03/15/6181514/apartamento-venta-cundinamarca-bogota-344876715_p.jpg,7,/apartamento-en-venta/bogota/pasadena-det-6181514.aspx,3/15/2021 3:38:33 PM,68.0,68.0,Carrera 50 No 103b - 86 ,"68,00 m2",,2,0,2,4,16 a 30 años,3,Bueno,4852941.18,4.852.941/m²,2,2º,0,Pasadena,2,1,,0,1.0,0,"Interiores$Cocina tipo Americano, Depósito / Bodega, Instalación de gas|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial","131,11,133,140,142,143,141,137",,,0,4.692870140075679,-74.06092834472659,,0,3/16/2021 12:18:58 AM,,0,0,False,False,23.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6181514.aspx,0,True
62,5307394,419275,Apartamento en Venta - Bogotá Pasadena,G.Catch Bienes Raices,inmobiliaria-gcatch-bienes-raices-419275.aspx,Venta,Apartamento,3630001,Zona Noroccidente,,"Apartamento; sala comedor,  tres habitaciones con closet,  dos baños,  cocina integral,  balcon,  parqueadero y depósito y ascensor.  Al frente del centro comercial Titan y a dos cuadras de Makro,  a una cuadra de la Calle 80 y Av. Boyaca. Cercano a  transporte público como Transmilenio y Sitp,  así como transporte intermunicipal. Zonas verdes cercanas..",380000000,$ 380.000.000,Professional,,,2020/02/13/5307394/apartamento-venta-cundinamarca-bogota-344487495_p.jpg,30,/apartamento-en-venta/bogota/pasadena-det-5307394.aspx,3/15/2021 1:15:42 PM,70.0,70.0,CRA. 70C #80'48 TORRE 2 APTO 403,"70,00 m2","70,00 m2",3,-1,2,3,9 a 15 años,2,Excelente,5428571.43,5.428.571/m²,4,4º,237000,Pasadena,4,1,,0,1.0,0,"Interiores$Balcón, Baño Auxiliar, Calentador, Citófono, Cocina Integral, Depósito / Bodega, Instalación de gas, Sauna / Turco / Jacuzzi, Zona de lavandería|Exteriores$Ascensor, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardín, Parqueadero Visitantes, Portería / Recepción, Salón Comunal, Terraza, Vigilancia, Vista panorámica, Zona Infantil, Zonas Verdes|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona Residencial","32,121,128,130,20,11,133,125,134,13,117,12,109,7,5,115,112,10,119,126,106,107,140,142,143,141,137,139",,419275_p.jpg,0,4.694769382476809,-74.0882949829102,,0,3/15/2021 1:15:42 PM,,0,0,False,False,12.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5307394.aspx,1,True
63,6062848,117093,Apartamento en Venta - Bogotá Pasadena,TU LUGAR,inmobiliaria-tu-lugar-117093.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Apartamento  Puente Largo  venta,  exterior,  5 años ,  93 m2,  recién pintado,  sala comedor,  pisos laminados en madera, cocina abierta,  estufa a gas,  zona de ropas independiente ,  instalación para lavadora,   estudio ,  3 alcobas todas exteriores ,   principal con baño privado ,  más otro baño completo. 2 parqueaderos cubiertos en línea y 1 depósito.  Parqueaderos de visitantes. Varias vías acceso Calle 100,  Av Suba,  Pepe Sierra,  Autopista Norte. Listo para mudarse.Seguridad 24 hs. Se escuchan ofertas!.",540000000,$ 540.000.000,Professional,,,2021/02/03/6062848/apartamento-venta-cundinamarca-bogota-346759417_p.jpg,12,/apartamento-en-venta/bogota/pasadena-det-6062848.aspx,3/14/2021 11:51:10 PM,93.0,93.0,Cra 53  106-11,"93,00 m2",,3,-1,2,2,1 a 8 años,2,Excelente,5806451.61,5.806.452/m²,5,5º,630000,Pasadena,5,2,,0,2.0,0,"Interiores$Balcón, Barra estilo americano, Calentador, Citófono, Cocina Integral, Depósito / Bodega, Estudio, Hall de Alcobas, Instalación de gas|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Portería / Recepción, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","32,127,128,130,20,11,122,124,133,13,117,109,5,115,119,142,143,141,139",,117093_p.jpg,0,0.0,0.0,,0,3/22/2021 1:55:24 AM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6062848.aspx,1,True
64,6180164,392680,Apartamento en Venta - Bogotá Pasadena,Pascual Neira,pascual-neira-392680.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,Vendo mi apartamento ubicado en Pasadena consta de dos alcobas cada una con baño baño social cocina tipo americano sala comedor dos parqueaderos en servidumbre deposito dos parqueaderos,468500000,$ 468.500.000,Particular,BUMP BUMP ADD LBL,Oportunidad,2021/03/14/6180164/apartamento-venta-cundinamarca-bogota-344775021_p.jpg,10,/apartamento-en-venta/bogota/pasadena-det-6180164.aspx,3/14/2021 7:26:30 PM,75.0,75.0,Carrera 51 - 102,"75,00 m2",,3,0,3,2,1 a 8 años,0,,6246666.67,6.246.667/m²,0,,345000,Pasadena,0,1,,0,2.0,0,"Interiores$Balcón, Barra estilo americano, Chimenea, Cocina tipo Americano, Depósito / Bodega|Exteriores$Parqueadero Visitantes, Salón Comunal","32,127,129,131,11,5,112",,,0,4.691033840179441,-74.0619812011719,,0,3/14/2021 7:31:15 PM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6180164.aspx,0,True
65,6085922,2345947,Apartamento en Venta - Bogotá Pasadena,MARIA CONSUELO SUAREZ,inmobiliaria-maria-consuelo-suarez-2345947.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Lindo apartamento en 5 piso exterior en  edificio  de 25 años de construido,   en de Pasadena cerca  a centros comerciales ,  supermercados,  droguerias,  iglesias,  zona rodeada de parques con transporte publico a pocas cuadras,   y con muchas vías de acceso.  El apartamento tiene linda vista,  iluminación y le entra sol a  zona social y a dos de las habitaciones,  tiene muy buenos espacios,  para remodelar ,   esta original .  Edificio con  salon comunal,  zona para niños y 10 parqueaderos de visitante.",495000000,$ 495.000.000,Professional,DOVC,,2021/02/11/6085922/apartamento-venta-cundinamarca-bogota-344773222_p.jpg,13,/apartamento-en-venta/bogota/pasadena-det-6085922.aspx,3/14/2021 6:30:33 PM,107.0,107.0,cra 53n. 107 - 35,"107,00 m2","107,00 m2",3,-1,4,4,16 a 30 años,4,Remodelar,4626168.22,4.626.168/m²,5,5º,489000,Pasadena,5,3,,0,2.0,0,"Interiores$Balcón, Baño Auxiliar, Baño de Servicio, Chimenea, Citófono, Cuarto de Servicio, Depósito / Bodega, Instalación de gas, Zona de lavandería|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Portería / Recepción, Salón Comunal, Vigilancia, Vista panorámica, Zona Infantil|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona Residencial","32,121,273,129,130,272,11,133,134,13,117,109,5,115,112,119,126,106,142,143,141,137,139",,2345947_p.jpg,0,5.10735845565796,-74.915771484375,,0,3/14/2021 6:31:01 PM,,0,0,False,False,23.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6085922.aspx,1,True
66,6207025,227245,Apartamento en Venta - Bogotá Pasadena,PADS,inmobiliaria-pads-227245.aspx,Venta,Apartamento,3630001,Zona Noroccidente,,"PADS te presenta un apartamento dúplex con generosos espacios a tu medida,  ubicado en una de las mejores zonas residenciales de Bogotá. Sobre vía secundaria,  para vivir en tranquilidad rodeado de parques y zonas verdes,  contarás con entrada de luz natural,  alcoba principal con chimenea al igual que la zona social y el  estudio,  cocina con espacio para comedor auxiliar.  Tiene patio y área de ropas independiente y un sector de bicicletas.  Sin duda el lugar adecuado para convertirse en tu hogar. Para mayor información visita nuestra pagina web con el código - 5701.",450000000,$ 450.000.000,Professional,,,2021/03/24/6207025/apartamento-venta-cundinamarca-bogota-347469381_p.jpg,18,/apartamento-en-venta/bogota/pasadena-det-6207025.aspx,3/13/2021 10:18:01 PM,102.0,102.0,KR 50 104 B 77,"102,00 m2","102,00 m2",3,0,3,4,16 a 30 años,3,Bueno,4411764.71,4.411.765/m²,5,5º,430000,Pasadena,5,3,,0,2.0,0,"Interiores$Baño Auxiliar, Chimenea, Citófono, Cocina Integral, Estudio, Hall de Alcobas, Instalación de gas, Piso en Baldosa /  Mármol, Piso en Madera, Servicios independientes, Zona de lavandería|Exteriores$Parqueadero Visitantes, Portería / Vigilancia, Tanques de Agua, Vigilancia privada 24*7|del Sector$Bombas de gasolina, Cómodas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","121,129,130,20,122,124,133,4,217,270,134,5,157,150,245,260,263,142,143,141,139",,227245_p.jpg,0,4.6939997673034695,-74.0609970092773,,0,3/24/2021 10:18:01 PM,,0,0,False,False,23.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6207025.aspx,0,False
67,6179196,231662,Apartamento en Venta - Bogotá Pasadena,LILIANA MEJIA,liliana-mejia-231662.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,Exterior-piso alto - 4 habitaciones principal con vestier y baño - 3 baños completos - hall habitaciones - sala con chimenea - zona lavandería - cocina a gas - parqueadero doble lineal - deposito grande - vigilancia 24/7- cctv en todo el edificio - ascensor - edificio pequeño y tranquilo - NO COMISIONISTAS - ver con cita previa - COMPARE CON SIMILARES DE LA ZONA,425000000,$ 425.000.000,Particular,,,2021/03/13/6179196/apartamento-venta-cundinamarca-bogota-345360005_p.jpg,16,/apartamento-en-venta/bogota/pasadena-det-6179196.aspx,3/13/2021 8:35:59 PM,108.0,108.0,Cra 53 ,"108,00 m2",,4,0,3,0,,3,Bueno,3935185.19,3.935.185/m²,4,4º,643000,Pasadena,4,1,,0,2.0,0,"Interiores$Baño Auxiliar, Calentador, Chimenea, Citófono, Depósito / Bodega, Estudio, Hall de Alcobas, Instalación de gas, Piso en Baldosa /  Mármol, Zona de lavandería|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Jardín, Parqueadero Visitantes, Portería / Recepción, Salón Comunal, Vigilancia, Vista panorámica|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","121,128,129,130,11,122,124,133,4,134,13,117,109,7,5,115,112,119,126,142,143,141,139",,,0,0.0,0.0,,0,3/16/2021 4:29:59 PM,,0,0,False,False,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6179196.aspx,1,True
68,6177642,2993305,Apartamento en Venta - Bogotá Pasadena,Mario Beltran,mario-beltran-2993305.aspx,Venta,Apartamento,3630001,Zona Noroccidente,Pasadena,"Lindo apartamento,  4 piso interior iluminado, vista a los cerros orientales.. Informes teléfono trecientos diez. Tres veinti tres, siete, siete, cuarenta82 mts, 2 habitaciones, 2 baños, cocina abierta, Lavandería, 2 garajes en linea 1 depósito, Ubicado en Pasadena Estrato 5.",385000000,$ 385.000.000,Particular,,,2021/03/13/6177642/apartamento-venta-cundinamarca-bogota-344598039_p.jpg,11,/apartamento-en-venta/bogota/pasadena-det-6177642.aspx,3/13/2021 1:41:28 AM,72.0,72.0,Cea 51  102 a 78,"72,00 m2","72,00 m2",2,0,2,2,1 a 8 años,2,Excelente,5347222.22,5.347.222/m²,4,4º,520000,Pasadena,4,1,,0,2.0,0,"Interiores$Calentador, Citófono, Cocina Integral, Depósito / Bodega, Hall de Alcobas, Instalación de gas|Exteriores$Ascensor, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Portería / Recepción, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano","128,130,20,11,124,133,13,12,109,5,115,119,140,142,143,141",,,0,4.69106197357178,-74.0618362426758,,0,3/29/2021 2:39:57 AM,,0,0,False,False,4.5,https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6177642.aspx,1,True
